,Unnamed: 0,games_played,is_home,avg_points,goals_for,goals_against,avg_goals,margin,goal_diff,win_percentage,sos,opp_is_home,opp_avg_points,opp_avg_goals,opp_margin,opp_goal_diff,opp_win_percentage,opp_opp_record,current_team_home_possession,current_team_away_possession,current_team_home_attacks,current_team_away_attacks,current_team_home_dangerous_attacks,current_team_away_dangerous_attacks,current_team_home_yellow_card,current_team_away_yellow_card,current_team_home_corner_kicks,current_team_away_corner_kicks,current_team_home_shots_on_target,current_team_away_shots_on_target,current_team_home_shots_total,current_team_away_shots_total,current_team_home_ball_safe,current_team_away_ball_safe,current_team_home_played,current_team_away_played,current_team_home_possession.1,current_team_away_possession.1,current_team_home_attacks.1,current_opp_away_attacks,current_opp_home_dangerous_attacks,current_opp_away_dangerous_attacks,current_opp_home_yellow_card,current_opp_away_yellow_card,current_opp_home_corner_kicks,current_opp_away_corner_kicks,current_opp_home_shots_on_target,current_opp_away_shots_on_target,current_opp_home_shots_total,current_opp_away_shots_total,current_opp_home_ball_safe,current_opp_away_ball_safe,current_opp_home_played,current_opp_away_played,e_f_dangerous_attacks,e_f_shots_total,e_f_shots_on_target,e_f_ball_safe,e_f_possession,e_f_attacks,opp_e_f_dangerous_attacks,opp_e_f_shots_total,opp_e_f_shots_on_target,opp_e_f_ball_safe,opp_e_f_possession,opp_e_f_attacks,prev_opp_e_f_dangerous_attacks,prev_opp_e_f_shots_total,prev_opp_e_f_shots_on_target,prev_opp_e_f_ball_safe,prev_opp_e_f_possession,prev_opp_e_f_attacks,opp_opp_e_f_dangerous_attacks,opp_opp_e_f_shots_total,opp_opp_e_f_shots_on_target,opp_opp_e_f_ball_safe,opp_opp_e_f_possession,opp_opp_e_f_attacks
369,369,5,1,0,1,1,0,-1,-2,0.26,1.43939393939,0,1,1,0,2,0.636363636364,0.625,52.3333333333,46.5,104.0,85.0,53.3333333333,49.5,1.33333333333,2.5,6.0,8.0,3.66666666667,5.5,9.66666666667,8.0,93.0,83.0,3.0,2.0,52.3333333333,46.5,104.0,96.3333333333,46.0,59.3333333333,1.0,1.33333333333,4.5,4.33333333333,6.5,3.33333333333,10.0,7.66666666667,103.0,93.3333333333,2.0,3.0,51.8,9.0,4.4,89.0,50.0,96.4,54.0,8.6,4.6,97.2,50.0,105.0,49.2,10.4,5.6,83.6,50.0,88.6,47.8,9.6,5.4,87.4,46.6,102.25
370,370,6,0,1,2,1,1,-1,-1,0.362068965517,1.49229145186,1,1,1,0,2,0.661290322581,0.125,53.0,46.5,98.75,85.0,51.75,49.5,1.75,2.5,5.25,8.0,4.75,5.5,10.75,8.0,92.5,83.0,4.0,2.0,53.0,46.5,98.75,97.25,53.3333333333,44.25,2.33333333333,2.75,6.33333333333,3.75,7.66666666667,4.75,11.3333333333,8.25,84.6666666667,100.25,3.0,4.0,51.0,9.83333333333,5.0,89.3333333333,50.8333333333,94.1666666667,48.1428571429,9.57142857143,6.0,93.5714285714,51.2857142857,97.0,54.1666666667,8.66666666667,4.66666666667,94.8333333333,49.1666666667,104.166666667,65.7142857143,9.42857142857,5.0,104.857142857,50.7142857143,120.428571429
371,371,7,1,1,1,3,1,-1,-3,0.318181818182,0.973516949153,0,1,1,-1,-2,0.40625,0.28125,53.0,49.0,98.75,86.6666666667,51.75,48.3333333333,1.75,2.0,5.25,7.0,4.75,5.33333333333,10.75,8.66666666667,92.5,84.0,4.0,3.0,53.0,49.0,98.75,94.0,64.3333333333,55.75,1.0,0.75,10.3333333333,5.75,5.66666666667,5.0,12.0,9.5,103.666666667,83.0,3.0,4.0,50.2857142857,9.85714285714,5.0,88.8571428571,51.2857142857,93.5714285714,59.4285714286,10.5714285714,5.28571428571,91.8571428571,52.8571428571,98.4285714286,48.0,9.5,6.125,92.0,50.625,95.5,47.1428571429,9.0,4.85714285714,87.8571428571,50.2857142857,91.5714285714
372,372,8,1,1,1,0,1,-1,-2,0.391891891892,1.37981626217,0,1,1,0,1,0.602564102564,0.585714285714,51.4,49.0,98.4,86.6666666667,52.8,48.3333333333,1.8,2.0,5.4,7.0,5.2,5.33333333333,11.0,8.66666666667,89.0,84.0,5.0,3.0,51.4,49.0,98.4,93.0,47.2,47.5,1.6,2.0,3.6,2.75,3.8,4.25,6.2,8.0,98.4,94.25,5.0,4.0,51.125,10.125,5.25,87.125,50.5,94.0,47.3333333333,7.0,4.0,96.5555555556,48.6666666667,97.0,58.0,10.375,5.125,90.5,53.125,97.5,51.875,8.625,4.5,97.625,48.25,109.0
373,373,9,0,1,2,0,1,0,0,0.451219512195,1.31255376344,1,1,1,-1,-3,0.58,0.613636363636,52.5,49.0,97.1666666667,86.6666666667,52.1666666667,48.3333333333,1.66666666667,2.0,6.5,7.0,5.5,5.33333333333,10.5,8.66666666667,89.1666666667,84.0,6.0,3.0,52.5,49.0,97.1666666667,93.8333333333,55.6,51.3333333333,2.0,2.16666666667,6.2,5.0,6.4,4.5,14.0,8.83333333333,88.6,89.8333333333,5.0,6.0,50.8888888889,9.88888888889,5.44444444444,87.4444444444,51.3333333333,93.6666666667,53.2727272727,11.1818181818,5.36363636364,89.2727272727,51.2727272727,96.8181818182,47.3,7.1,3.9,96.1,48.0,96.1,51.8888888889,9.22222222222,4.77777777778,108.444444444,46.4444444444,111.777777778
374,374,10,1,1,0,2,1,-1,-2,0.411111111111,1.58176100629,0,2,1,0,6,0.707547169811,0.391304347826,52.5,51.5,97.1666666667,97.0,52.1666666667,52.25,1.66666666667,2.0,6.5,5.75,5.5,4.75,10.5,8.25,89.1666666667,93.75,6.0,4.0,52.5,51.5,97.1666666667,93.3333333333,48.1666666667,42.8333333333,2.83333333333,2.66666666667,5.16666666667,3.33333333333,6.16666666667,5.0,10.3333333333,8.0,86.3333333333,91.3333333333,6.0,6.0,52.2,9.6,5.2,91.0,52.1,97.1,45.5,9.16666666667,5.58333333333,88.8333333333,50.5,92.8333333333,53.3076923077,10.9230769231,5.53846153846,90.7692307692,50.6923076923,98.0,55.9,9.8,5.2,90.8,52.9,96.3
375,375,11,0,1,0,1,0,-1,-3,0.362745098039,0.997260284213,1,1,1,-1,-7,0.418032786885,0.671875,52.5,51.5,97.1666666667,97.0,52.1666666667,52.25,1.42857142857,2.0,6.5,5.75,5.5,4.75,10.5,8.25,89.1666666667,93.75,7.0,4.0,52.5,51.5,97.1666666667,106.333333333,66.5,56.6666666667,1.42857142857,1.5,5.0,3.16666666667,5.5,6.0,10.6666666667,11.1666666667,91.6666666667,92.0,7.0,6.0,52.2,9.6,5.2,91.0,52.1,97.1,61.5833333333,10.9166666667,5.75,91.8333333333,50.3333333333,111.833333333,45.5,9.16666666667,5.58333333333,88.8333333333,50.5,92.8333333333,53.3076923077,10.9230769231,5.53846153846,90.7692307692,50.6923076923,98.0
376,376,12,0,1,1,2,0,-1,-4,0.336363636364,1.04886954782,1,1,1,0,0,0.4375,0.391891891892,52.5,51.5,97.1666666667,97.0,52.1666666667,52.25,1.42857142857,1.5,6.5,5.75,5.5,4.75,10.5,8.25,89.1666666667,93.75,7.0,5.0,52.5,51.5,97.1666666667,98.25,60.5714285714,45.25,2.0,2.0,4.0,3.75,5.57142857143,3.5,12.0,6.25,100.714285714,98.0,7.0,6.0,52.2,9.6,5.2,91.0,52.1,97.1,55.0,9.90909090909,4.81818181818,99.7272727273,48.9090909091,109.818181818,61.5833333333,10.9166666667,5.75,91.8333333333,50.3333333333,111.833333333,57.6153846154,9.84615384615,4.23076923077,102.076923077,51.6153846154,115.846153846
377,377,13,0,1,2,0,1,-1,-2,0.401639344262,1.06962090693,1,1,1,0,4,0.452380952381,0.5,52.5,51.8,97.1666666667,95.0,52.1666666667,51.0,1.42857142857,1.6,6.5,4.6,5.5,5.4,10.5,8.6,89.1666666667,95.2,7.0,6.0,52.5,51.8,97.1666666667,114.0,78.4,62.8333333333,0.714285714286,2.0,6.4,4.5,7.6,4.0,14.2,6.83333333333,111.8,94.5,7.0,7.0,51.6363636364,9.63636363636,5.45454545455,91.9090909091,52.1818181818,96.1818181818,69.9090909091,10.1818181818,5.63636363636,102.363636364,51.9090909091,122.545454545,55.3333333333,10.0833333333,4.58333333333,98.9166666667,48.75,109.916666667,53.4,9.5,5.1,105.9,47.6,112.6
378,378,14,1,1,0,2,0,-1,-4,0.376923076923,1.16327474561,0,1,1,-1,-6,0.5,0.574626865672,52.5,51.8333333333,97.1666666667,96.1666666667,52.1666666667,50.8333333333,1.42857142857,1.66666666667,6.5,4.66666666667,5.5,5.16666666667,10.5,9.33333333333,89.1666666667,97.1666666667,7.0,7.0,52.5,51.8333333333,97.1666666667,98.6,59.375,47.8,1.9,2.33333333333,5.625,3.8,6.0,4.8,12.375,10.2,107.5,94.0,10.0,6.0,51.5,9.91666666667,5.33333333333,93.1666666667,52.1666666667,96.6666666667,54.9230769231,11.5384615385,5.53846153846,102.307692308,57.0,107.538461538,69.9166666667,9.91666666667,5.5,102.083333333,51.5833333333,123.0,53.3333333333,9.66666666667,4.91666666667,99.1666666667,48.3333333333,109.916666667
379,379,15,0,1,0,2,0,-1,-6,0.345070422535,1.1720890411,1,1,1,-1,-1,0.5,0.542857142857,51.7142857143,51.8333333333,95.0,96.1666666667,51.8571428571,50.8333333333,1.25,1.66666666667,6.14285714286,4.66666666667,4.85714285714,5.16666666667,10.1428571429,9.33333333333,87.0,97.1666666667,8.0,7.0,51.7142857143,51.8333333333,95.0,111.111111111,59.0,51.3333333333,1.2,1.6,8.0,4.0,6.33333333333,4.55555555556,12.0,8.33333333333,91.0,109.222222222,5.0,10.0,51.3846153846,9.76923076923,5.0,91.6923076923,51.7692307692,95.5384615385,53.25,9.25,5.0,104.666666667,48.25,111.0,53.3571428571,11.1428571429,5.5,100.857142857,56.7142857143,105.071428571,50.1666666667,10.0,4.75,97.1666666667,47.6666666667,102.181818182
380,380,16,1,1,1,1,0,-1,-6,0.355263157895,1.50366894124,0,1,1,0,7,0.673913043478,0.462962962963,51.7142857143,50.8571428571,95.0,93.2857142857,51.8571428571,50.2857142857,1.25,1.42857142857,6.14285714286,5.14285714286,4.85714285714,4.57142857143,10.1428571429,8.57142857143,87.0,96.4285714286,8.0,8.0,51.7142857143,50.8571428571,95.0,94.0,54.4,48.75,2.0,1.6,5.8,4.875,6.6,4.125,12.2,8.5,90.0,90.5,10.0,10.0,51.0714285714,9.35714285714,4.71428571429,91.7142857143,51.2857142857,94.1428571429,51.8888888889,10.5555555556,5.5,90.2222222222,51.5,97.7777777778,53.6153846154,9.23076923077,4.76923076923,103.538461538,48.7692307692,109.846153846,48.3125,8.0,4.125,95.875,49.125,97.5
381,381,16,0,1,1,1,0,-1,-6,0.355263157895,1.1272132242,1,1,1,-1,-1,0.477011494253,0.441176470588,51.7142857143,50.8571428571,95.0,93.2857142857,51.8571428571,50.2857142857,1.25,1.42857142857,6.14285714286,5.14285714286,4.85714285714,4.57142857143,10.1428571429,8.57142857143,87.0,96.4285714286,8.0,8.0,51.7142857143,50.8571428571,95.0,101.888888889,49.875,49.2222222222,1.55555555556,1.7,6.75,4.22222222222,6.25,4.0,10.75,7.22222222222,90.875,97.2222222222,9.0,10.0,51.0714285714,9.35714285714,4.71428571429,91.7142857143,51.2857142857,94.1428571429,49.5294117647,8.88235294118,5.05882352941,94.2352941176,46.0588235294,99.7647058824,53.6153846154,9.23076923077,4.76923076923,103.538461538,48.7692307692,109.846153846,65.875,9.6875,5.1875,101.5,50.8125,120.1875
382,382,18,1,1,1,3,1,-1,-3,0.369047619048,1.38577086505,0,1,1,0,13,0.609756097561,0.369047619048,52.375,51.125,94.25,93.875,52.125,51.125,1.11111111111,1.5,6.125,6.0,5.0,4.625,10.0,8.875,86.75,95.75,9.0,9.0,52.375,51.125,94.25,100.857142857,46.8888888889,47.2857142857,1.4,2.0,4.33333333333,2.85714285714,5.33333333333,2.85714285714,8.66666666667,6.85714285714,91.2222222222,96.8571428571,10.0,8.0,51.625,9.4375,4.8125,91.25,51.75,94.0625,47.0625,7.875,4.25,93.6875,51.8125,100.8125,48.7894736842,9.10526315789,5.31578947368,94.8947368421,46.3684210526,100.368421053,46.0588235294,10.0,4.76470588235,90.0,49.1764705882,93.8235294118
383,383,19,0,1,1,1,1,-1,-3,0.376404494382,1.18583906199,1,1,1,-1,-1,0.510869565217,0.404255319149,52.8888888889,51.125,97.1111111111,93.875,53.3333333333,51.125,1.0,1.5,5.66666666667,6.0,5.22222222222,4.625,10.3333333333,8.875,88.1111111111,95.75,10.0,9.0,52.8888888889,51.125,97.1111111111,89.75,54.8888888889,37.625,1.7,1.55555555556,6.77777777778,4.5,5.44444444444,2.75,10.4444444444,7.125,95.5555555556,98.625,11.0,9.0,52.2941176471,9.64705882353,4.94117647059,91.7058823529,52.0588235294,95.5882352941,46.7647058824,8.88235294118,4.17647058824,97.0,48.7647058824,98.0,46.8235294118,7.70588235294,4.11764705882,94.3529411765,51.2941176471,100.764705882,57.0555555556,9.94444444444,5.0,89.5,49.2777777778,108.277777778
384,384,20,1,1,3,1,1,-1,-1,0.415789473684,1.35346021424,0,1,1,0,1,0.594339622642,0.360465116279,52.8888888889,50.5555555556,97.1111111111,95.4444444444,53.3333333333,50.4444444444,1.0,1.77777777778,5.66666666667,5.66666666667,5.22222222222,4.55555555556,10.3333333333,8.66666666667,88.1111111111,96.1111111111,10.0,10.0,52.8888888889,50.5555555556,97.1111111111,79.9,43.8,36.8181818182,1.4,1.84615384615,4.3,3.63636363636,4.6,3.72727272727,9.7,7.36363636364,82.7,78.1818181818,10.0,13.0,51.8888888889,9.5,4.88888888889,92.1111111111,51.7222222222,96.2777777778,40.1428571429,8.47619047619,4.14285714286,80.3333333333,48.8095238095,84.25,47.3333333333,8.94444444444,4.11111111111,96.9444444444,49.0555555556,98.8235294118,41.875,6.5625,3.1875,92.0,45.6875,87.5
385,385,21,1,1,2,1,1,0,0,0.439393939394,1.13200492654,0,1,1,0,1,0.481481481481,0.470873786408,53.1,50.5555555556,97.1,95.4444444444,54.5,50.4444444444,0.909090909091,1.77777777778,5.7,5.66666666667,5.2,4.55555555556,10.6,8.66666666667,88.0,96.1111111111,11.0,10.0,53.1,50.5555555556,97.1,100.272727273,47.4545454545,47.8181818182,1.33333333333,1.91666666667,5.81818181818,4.18181818182,6.27272727273,3.63636363636,10.3636363636,7.45454545455,93.6363636364,96.4545454545,12.0,12.0,52.5789473684,9.68421052632,4.89473684211,91.8421052632,51.8947368421,96.3157894737,47.6363636364,8.90909090909,4.95454545455,95.0454545455,45.4090909091,99.2272727273,40.4090909091,8.40909090909,4.13636363636,80.9090909091,48.6363636364,84.6666666667,49.7368421053,9.84210526316,4.42105263158,95.5263157895,49.0526315789,101.684210526
386,386,1,1,1,3,3,3,0,0,0.5,2.0,0,3,2,2,2,1.0,0.0,48.0,48.3340375525,65.0,97.6178600524,44.0,48.0915362479,1.0,1.83671114964,5.0,4.16590153142,5.0,4.1918022718,14.0,8.13783220611,66.0,92.8793183381,1.0,0.0,48.0,48.3340375525,65.0,97.6178600524,59.0,48.0915362479,1.0,1.83671114964,8.0,4.16590153142,9.0,4.1918022718,12.0,8.13783220611,87.0,92.8793183381,1.0,0.0,44.0,14.0,5.0,66.0,48.0,65.0,59.0,12.0,9.0,87.0,46.0,93.0,51.0,13.0,6.0,75.0,52.0,74.0,55.0,5.0,1.0,91.0,54.0,92.0
387,387,2,0,2,5,0,4,2,5,0.722222222222,0.293650793651,1,0,0,-3,-5,0.0,1.0,48.0,48.3340375525,78.0,97.6178600524,44.0,48.0915362479,2.0,1.83671114964,3.0,4.16590153142,5.0,4.1918022718,10.0,8.13783220611,79.0,92.8793183381,2.0,0.0,48.0,48.3340375525,78.0,121.0,77.0,60.0,1.0,1.0,2.0,5.0,0.0,3.0,7.0,6.0,115.0,101.0,1.0,1.0,44.0,10.0,5.0,79.0,48.0,78.0,68.5,6.5,1.5,108.0,46.0,132.0,55.0,9.0,6.5,79.0,49.0,95.0,47.0,10.5,6.5,110.5,49.5,110.0
388,388,3,0,1,3,4,3,1,4,0.5,0.931818181818,1,1,1,-1,-1,0.375,0.0,48.0,52.0,78.0,100.0,44.0,61.0,2.0,1.0,3.0,5.0,5.0,6.0,10.0,11.0,79.0,83.0,2.0,1.0,48.0,52.0,78.0,81.5,64.0,36.0,2.0,2.5,10.0,0.5,9.0,5.5,14.0,9.0,81.0,84.5,1.0,2.0,49.6666666667,10.3333333333,5.33333333333,80.3333333333,49.3333333333,85.3333333333,45.3333333333,10.6666666667,6.66666666667,83.3333333333,48.0,84.6666666667,65.6666666667,9.0,4.66666666667,109.0,46.6666666667,125.666666667,50.0,8.0,3.33333333333,86.6666666667,48.3333333333,89.6666666667
389,389,4,1,1,0,1,2,0,3,0.382352941176,0.606827309237,0,0,0,-1,-2,0.2,0.555555555556,48.0,51.0,78.0,102.0,44.0,55.0,2.0,0.5,3.0,6.0,5.0,5.5,10.0,10.0,79.0,91.0,2.0,2.0,48.0,51.0,78.0,72.0,53.3333333333,39.0,1.33333333333,4.0,6.0,8.0,3.66666666667,2.0,9.66666666667,3.0,93.0,82.0,3.0,1.0,49.5,10.0,5.25,85.0,49.5,90.0,49.75,8.0,3.25,90.25,50.5,96.0,41.0,9.0,5.6,87.2,47.0,86.8,44.25,8.5,5.25,109.25,47.25,111.75
390,390,5,1,1,1,1,2,0,3,0.409090909091,1.33493471298,0,1,1,0,4,0.590909090909,0.409090909091,49.3333333333,51.0,79.6666666667,102.0,45.3333333333,55.0,1.66666666667,0.5,3.33333333333,6.0,5.66666666667,5.5,10.6666666667,10.0,78.6666666667,91.0,3.0,2.0,49.3333333333,51.0,79.6666666667,81.5,57.3333333333,50.0,1.66666666667,3.0,6.0,3.5,5.0,2.0,9.33333333333,7.5,82.3333333333,82.0,3.0,2.0,49.2,10.4,5.6,83.6,50.0,88.6,54.4,8.6,3.8,82.2,53.8,96.2,51.8,9.0,4.4,89.0,50.0,96.4,56.0,9.0,4.8,89.4,46.0,100.0
391,391,6,0,0,1,4,2,0,0,0.321428571429,0.823860727087,1,0,1,-1,-3,0.321428571429,0.435483870968,51.25,51.0,90.25,102.0,48.5,55.0,1.25,0.5,3.25,6.0,5.0,5.5,9.75,10.0,86.25,91.0,4.0,2.0,51.25,51.0,90.25,94.0,59.5,55.75,0.5,0.75,9.5,5.75,5.5,5.0,13.0,9.5,101.5,83.0,2.0,4.0,50.6666666667,9.83333333333,5.16666666667,87.8333333333,51.1666666667,94.1666666667,57.0,10.6666666667,5.16666666667,89.1666666667,52.5,97.3333333333,53.1666666667,9.0,4.0,84.1666666667,52.0,96.6666666667,59.3333333333,12.6666666667,6.5,107.833333333,60.0,117.666666667
392,392,7,0,0,0,1,1,-1,-1,0.28125,1.60967630854,1,2,1,0,1,0.71875,0.71875,51.25,49.0,90.25,93.3333333333,48.5,45.3333333333,1.25,0.333333333333,3.25,5.33333333333,5.0,4.66666666667,9.75,8.0,86.25,90.0,4.0,3.0,51.25,49.0,90.25,69.6666666667,43.0,29.5,1.0,2.5,3.33333333333,3.75,3.66666666667,5.25,7.0,8.25,85.3333333333,65.5,3.0,4.0,47.1428571429,9.0,4.85714285714,87.8571428571,50.2857142857,91.5714285714,35.2857142857,7.71428571429,4.57142857143,74.0,47.5714285714,79.5,59.4285714286,10.5714285714,5.28571428571,91.8571428571,52.8571428571,98.4285714286,50.0,9.14285714286,4.57142857143,81.2857142857,53.1428571429,91.5714285714
393,393,8,1,0,1,2,1,-1,-2,0.25,1.17977067977,0,1,1,0,1,0.5,0.689189189189,51.25,48.0,90.25,89.75,48.5,43.5,1.25,0.75,3.25,5.25,5.0,4.5,9.75,8.75,86.25,90.5,4.0,4.0,51.25,48.0,90.25,113.8,57.8,55.8,1.0,1.8,6.2,4.6,3.2,4.0,9.8,8.2,106.0,99.2,5.0,5.0,46.0,9.25,4.75,88.375,49.625,90.0,56.8,9.0,3.6,102.6,51.7,115.4,35.875,8.5,4.875,74.875,48.5,81.4285714286,48.75,8.375,4.125,83.75,52.375,92.625
394,394,9,0,0,2,0,1,0,0,0.325,1.25968992248,1,1,1,-1,-1,0.546511627907,0.451219512195,51.6,48.0,92.4,89.75,50.0,43.5,1.6,0.75,3.2,5.25,5.4,4.5,10.0,8.75,87.6,90.5,5.0,4.0,51.6,48.0,92.4,92.0,47.2,47.4,1.6,1.6,3.6,3.4,3.8,4.0,6.2,8.0,98.4,93.8,5.0,5.0,47.1111111111,9.44444444444,5.0,88.8888888889,50.0,91.2222222222,47.3,7.1,3.9,96.1,48.0,96.1,57.8181818182,9.09090909091,3.54545454545,104.181818182,51.2727272727,116.272727273,50.8888888889,9.88888888889,5.44444444444,87.4444444444,51.3333333333,93.6666666667
395,395,9,1,0,2,0,1,0,0,0.325,1.52661691542,0,1,1,0,1,0.675,0.704545454545,51.6,48.0,92.4,89.75,50.0,43.5,1.6,0.75,3.2,5.25,5.4,4.5,10.0,8.75,87.6,90.5,5.0,4.0,51.6,48.0,92.4,74.25,42.25,32.4,0.75,2.4,4.25,3.4,4.5,5.0,8.75,8.0,84.25,69.2,4.0,5.0,47.1111111111,9.44444444444,5.0,88.8888888889,50.0,91.2222222222,36.7777777778,8.33333333333,4.77777777778,75.8888888889,48.2222222222,82.25,57.8181818182,9.09090909091,3.54545454545,104.181818182,51.2727272727,116.272727273,48.1,9.6,5.9,89.3,51.0,93.4
396,396,11,0,1,1,0,1,-1,-1,0.354166666667,0.80584918957,1,0,0,-1,-4,0.318181818182,0.463636363636,50.8333333333,47.8,89.6666666667,95.0,49.6666666667,45.2,1.5,0.8,4.16666666667,6.2,5.16666666667,4.4,10.3333333333,8.8,84.3333333333,94.8,6.0,5.0,50.8333333333,47.8,89.6666666667,87.5,46.8,43.75,1.25,1.25,6.8,2.75,3.4,1.75,6.4,6.5,96.8,95.0,5.0,4.0,47.6363636364,9.63636363636,4.81818181818,89.0909090909,49.4545454545,92.0909090909,45.4444444444,6.44444444444,2.66666666667,96.0,46.3333333333,91.7777777778,36.5,7.9,4.3,76.2,48.7,80.3333333333,61.5833333333,10.9166666667,5.75,91.8333333333,50.3333333333,111.833333333
397,397,12,0,0,0,1,1,-1,-2,0.326923076923,1.18934873521,1,1,1,-1,-2,0.515625,0.398305084746,50.8333333333,47.8,89.6666666667,95.0,49.6666666667,45.2,1.5,0.666666666667,4.16666666667,6.2,5.16666666667,4.4,10.3333333333,8.8,84.3333333333,94.8,6.0,6.0,50.8333333333,47.8,89.6666666667,91.5,49.4285714286,43.5,1.57142857143,1.71428571429,5.57142857143,2.16666666667,6.85714285714,5.0,11.2857142857,8.5,93.0,92.1666666667,7.0,7.0,47.6363636364,9.63636363636,4.81818181818,89.0909090909,49.4545454545,92.0909090909,46.6923076923,10.0,6.0,92.6153846154,48.8461538462,93.2307692308,45.4444444444,6.44444444444,2.66666666667,96.0,46.3333333333,91.7777777778,50.3333333333,9.33333333333,5.08333333333,95.1666666667,47.3333333333,100.333333333
398,398,13,0,0,1,1,1,-1,-2,0.342105263158,1.47330774871,1,1,1,0,2,0.659420289855,0.570175438596,50.8333333333,47.8,89.6666666667,95.0,49.6666666667,45.2,1.5,0.571428571429,4.16666666667,6.2,5.16666666667,4.4,10.3333333333,8.8,84.3333333333,94.8,6.0,7.0,50.8333333333,47.8,89.6666666667,93.8333333333,55.0,51.3333333333,2.0,1.625,5.57142857143,5.0,6.42857142857,4.5,12.7142857143,8.83333333333,91.5714285714,89.8333333333,7.0,8.0,47.6363636364,9.63636363636,4.81818181818,89.0909090909,49.4545454545,92.0909090909,53.3076923077,10.9230769231,5.53846153846,90.7692307692,50.6923076923,98.0,46.6923076923,10.0,6.0,92.6153846154,48.8461538462,93.2307692308,48.1818181818,7.54545454545,4.27272727273,99.5454545455,48.4545454545,98.8181818182
399,399,14,1,0,1,1,1,-1,-2,0.354838709677,0.969916937523,0,1,1,-1,-2,0.4,0.401639344262,50.8333333333,47.8333333333,89.6666666667,91.8333333333,49.6666666667,44.0,1.5,0.5,4.16666666667,5.33333333333,5.16666666667,4.16666666667,10.3333333333,8.5,84.3333333333,93.1666666667,6.0,8.0,50.8333333333,47.8333333333,89.6666666667,98.25,60.375,45.25,1.875,2.0,4.0,3.75,5.125,3.5,12.0,6.25,99.375,98.0,8.0,6.0,46.8333333333,9.41666666667,4.66666666667,88.75,49.3333333333,90.75,55.3333333333,10.0833333333,4.58333333333,98.9166666667,48.75,109.916666667,52.0,10.7857142857,5.57142857143,90.1428571429,50.7857142857,96.9285714286,51.6363636364,9.63636363636,5.45454545455,91.9090909091,52.1818181818,96.1818181818
400,400,15,0,0,0,0,1,-1,-2,0.365671641791,1.06638693488,1,1,1,-1,-2,0.445205479452,0.638461538462,51.1428571429,47.8333333333,91.5714285714,91.8333333333,48.8571428571,44.0,1.42857142857,0.5,4.71428571429,5.33333333333,5.14285714286,4.16666666667,10.5714285714,8.5,83.7142857143,93.1666666667,7.0,8.0,51.1428571429,47.8333333333,91.5714285714,102.571428571,47.7142857143,50.4285714286,1.625,1.75,6.85714285714,5.0,5.85714285714,4.0,10.1428571429,7.28571428571,89.7142857143,97.8571428571,8.0,8.0,46.6153846154,9.61538461538,4.69230769231,88.0769230769,49.6153846154,91.6923076923,49.0714285714,8.71428571429,4.92857142857,93.7857142857,46.9285714286,98.6428571429,53.9230769231,9.92307692308,4.53846153846,99.4615384615,48.6153846154,109.230769231,37.3333333333,7.91666666667,4.16666666667,79.0,48.25,82.7272727273
401,401,16,1,0,2,3,1,-1,-3,0.345070422535,1.27003450854,0,1,1,0,4,0.551948051948,0.512345679012,51.1428571429,48.0,91.5714285714,93.2857142857,48.8571428571,44.7142857143,1.42857142857,0.666666666667,4.71428571429,5.28571428571,5.14285714286,4.42857142857,10.5714285714,9.28571428571,83.7142857143,93.5714285714,7.0,9.0,51.1428571429,48.0,91.5714285714,104.333333333,47.375,59.3333333333,1.22222222222,1.25,5.75,5.33333333333,5.5,4.16666666667,10.625,8.66666666667,92.25,100.0,9.0,8.0,46.7857142857,9.92857142857,4.78571428571,88.6428571429,49.5714285714,92.4285714286,52.5,9.78571428571,4.92857142857,95.5714285714,48.8571428571,106.071428571,50.1333333333,9.13333333333,5.2,94.1333333333,47.2,99.8,46.6666666667,10.0666666667,5.86666666667,91.6,49.8,93.2
402,402,17,0,1,1,0,1,-1,-2,0.38,1.25072532324,1,1,1,0,3,0.542857142857,0.5,50.875,48.0,92.625,93.2857142857,48.625,44.7142857143,1.25,0.666666666667,5.125,5.28571428571,5.125,4.42857142857,10.5,9.28571428571,83.75,93.5714285714,8.0,9.0,50.875,48.0,92.625,97.8,57.7142857143,39.6,1.77777777778,1.33333333333,7.0,4.8,6.0,3.0,11.0,8.6,92.4285714286,103.8,9.0,6.0,46.8,9.93333333333,4.8,88.3333333333,49.5333333333,92.9333333333,50.1666666667,10.0,4.75,97.1666666667,47.6666666667,102.181818182,51.2,9.33333333333,4.66666666667,94.6666666667,49.0,104.066666667,53.6153846154,9.23076923077,4.76923076923,103.538461538,48.7692307692,109.846153846
403,403,18,0,1,0,0,1,-1,-2,0.3875,1.3484702696,1,1,1,0,12,0.589743589744,0.488888888889,50.875,47.625,92.625,93.5,48.625,44.0,1.25,0.666666666667,5.125,5.25,5.125,4.5,10.5,9.625,83.75,94.625,8.0,10.0,50.875,47.625,92.625,100.857142857,46.5,47.2857142857,1.33333333333,2.0,4.75,2.85714285714,5.625,2.85714285714,9.0,6.85714285714,89.125,96.8571428571,9.0,8.0,46.3125,10.0625,4.8125,89.1875,49.25,93.0625,46.8666666667,8.0,4.33333333333,92.7333333333,51.8,99.6666666667,48.7857142857,9.07142857143,4.21428571429,98.6428571429,47.7142857143,101.538461538,48.6470588235,10.1764705882,5.82352941176,90.8823529412,49.4705882353,95.2941176471
